ID,Response,Video,Model_Response
8475365.0,0.99,stare,0.90
8475365.0,0.89,bright,0.00
8475365.0,0.01,look,0.60
8475365.0,0.11,run,0.10
8475365.0,0.96,achievement,0.55
8475365.0,0.98,dead,0.90
8475365.0,0.01,fresh,0.00
8475320.0,0.92,threaten,0.9
8475320.0,0.15,look,0.60
8475320.0,0.96,leave,0.40
8475320.0,0.93,agent,0.15
8475320.0,0.08,run,0.10
8475320.0,0.97,steel,0.50
8475320.0,0.9,jail,0.90
8475320.0,0.41000000000000003,mean,0.65
8475320.0,0.89,cold,0.80
8475320.0,0.07,seen,0.85
8475320.0,0.05,saw,0.05
8475320.0,0.05,merit,0.10
8475320.0,0.68,astonished,0.60
8475320.0,0.22,confess,0.15
8475320.0,0.62,magic,0.70
8475320.0,0.99,stare,0.90
8475320.0,0.15,fresh,0.00
8475320.0,0.15,pawns,0.05
8475320.0,0.9400000000000001,bright,0.00
8475320.0,0.58,know,0.70
8475320.0,0.77,science,
8475320.0,0.38,honor,0.10
8475320.0,0.04,piece,0.15
8475320.0,0.58,illusions,0.85
8475320.0,0.97,dead,0.90
8475320.0,0.03,money,0.10
8475320.0,0.8300000000000001,achievement,0.55
8475320.0,0.33,immunity,0.60
8475320.0,0.67,get,0.70
8475320.0,0.98,dead,0.90
8475320.0,0.01,shootout,0.60
8475369.0,0.71,illusions,0.85
8475369.0,1.0,cold,0.80
8475369.0,0.0,mean,0.65
8475369.0,1.0,get,0.70
8475369.0,1.0,threaten,0.9
8475369.0,0.1,agent,0.15
8475369.0,0.6900000000000001,seen,0.85
8475369.0,1.0,science,
8475369.0,0.0,money,0.10
8475369.0,0.84,look,0.60
8475369.0,0.65,fresh,0.00
8475369.0,0.0,merit,0.10
8475369.0,1.0,jail,0.90
8475369.0,1.0,dead,0.90
8475369.0,0.11,piece,0.15
8475369.0,0.9500000000000001,achievement,0.55
8475369.0,1.0,bright,0.00
8475369.0,0.29,immunity,0.60
8475369.0,0.15,honor,0.10
8475369.0,0.65,magic,0.70
8475369.0,0.33,saw,0.05
8475369.0,0.0,pawns,0.05
8475369.0,0.72,know,0.70
8475369.0,0.64,confess,0.15
8475369.0,0.61,astonished,0.60
8475369.0,1.0,dead,0.90
8475369.0,1.0,steel,0.50
8475369.0,0.72,run,0.10
8475369.0,0.13,shootout,0.60
8475369.0,0.91,leave,0.40
8475369.0,1.0,stare,0.90
8475371.0,0.37,astonished,0.60
8475371.0,0.75,achievement,0.55
8475371.0,0.0,piece,0.15
8475371.0,0.0,money,0.10
8475371.0,0.62,immunity,0.60
8475371.0,0.26,look,0.60
8475371.0,0.72,bright,0.00
8475371.0,0.72,illusions,0.85
8475371.0,0.77,mean,0.65
8475371.0,0.32,honor,0.10
8475371.0,1.0,saw,0.05
8475371.0,1.0,cold,0.80
8475371.0,0.22,run,0.10
8475371.0,0.79,leave,0.40
8475371.0,0.99,know,0.70
8475371.0,0.99,steel,0.50
8475371.0,0.19,agent,0.15
8475371.0,0.84,dead,0.90
8475371.0,0.61,fresh,0.00
8475371.0,0.8200000000000001,stare,0.90
8475371.0,0.61,pawns,0.05
8475371.0,1.0,science,
8475371.0,1.0,magic,0.70
8475371.0,1.0,jail,0.90
8475371.0,0.0,merit,0.10
8475371.0,1.0,seen,0.85
8475371.0,1.0,dead,0.90
8475371.0,0.73,confess,0.15
8475371.0,0.63,get,0.70
8475371.0,0.51,shootout,0.60
8475371.0,1.0,threaten,0.9
8475323.0,0.6,illusions,0.85
8475323.0,0.44,honor,0.10
8475323.0,0.5700000000000001,astonished,0.60
8475323.0,0.77,science,
8475323.0,0.9500000000000001,dead,0.90
8475323.0,0.26,jail,0.90
8475323.0,0.61,merit,0.10
8475323.0,0.5700000000000001,look,0.60
8475323.0,0.89,stare,0.90
8475323.0,0.21,piece,0.15
8475323.0,0.18,shootout,0.60
8475323.0,1.0,bright,0.00
8475323.0,0.2,money,0.10
8475323.0,0.08,know,0.70
8475323.0,0.93,cold,0.80
8475323.0,0.89,fresh,0.00
8475323.0,0.77,seen,0.85
8475323.0,0.74,saw,0.05
8475323.0,0.92,get,0.70
8475323.0,0.54,leave,0.40
8475323.0,0.23,immunity,0.60
8475323.0,0.28,steel,0.50
8475323.0,1.0,threaten,0.9
8475323.0,0.43,run,0.10
8475323.0,1.0,achievement,0.55
8475323.0,1.0,dead,0.90
8475323.0,0.47000000000000003,mean,0.65
8475323.0,0.56,pawns,0.05
8475323.0,0.65,agent,0.15
8475323.0,0.66,confess,0.15
8475323.0,0.54,magic,0.70
8475344.0,0.12,money,0.10
8475344.0,0.9500000000000001,stare,0.90
8475344.0,0.59,leave,0.40
8475344.0,0.98,dead,0.90
8475344.0,0.5700000000000001,steel,0.50
8475344.0,0.55,look,0.60
8475344.0,0.55,know,0.70
8475344.0,0.28,magic,0.70
8475344.0,0.58,honor,0.10
8475344.0,0.04,pawns,0.05
8475344.0,0.03,merit,0.10
8475344.0,0.24,piece,0.15
8475344.0,0.28,illusions,0.85
8475344.0,0.62,threaten,0.9
8475344.0,0.32,saw,0.05
8475344.0,0.55,astonished,0.60
8475344.0,0.14,seen,0.85
8475344.0,0.64,confess,0.15
8475344.0,0.77,cold,0.80
8475344.0,0.24,shootout,0.60
8475344.0,0.6,fresh,0.00
8475344.0,0.98,science,
8475344.0,0.97,achievement,0.55
8475344.0,0.11,run,0.10
8475344.0,0.98,dead,0.90
8475344.0,0.61,bright,0.00
8475344.0,0.7000000000000001,get,0.70
8475344.0,0.5700000000000001,jail,0.90
8475344.0,0.4,immunity,0.60
8475344.0,0.39,mean,0.65
8475344.0,0.04,agent,0.15
8475389.0,0.96,dead,0.90
8475389.0,0.36,leave,0.40
8475389.0,0.22,confess,0.15
8475389.0,0.14,magic,0.70
8475389.0,0.8200000000000001,immunity,0.60
8475389.0,0.9400000000000001,dead,0.90
8475389.0,0.01,seen,0.85
8475389.0,0.5,stare,0.90
8475389.0,0.01,run,0.10
8475389.0,0.46,honor,0.10
8475389.0,0.5700000000000001,fresh,0.00
8475389.0,0.6,merit,0.10
8475389.0,0.85,astonished,0.60
8475389.0,0.97,achievement,0.55
8475389.0,1.0,threaten,0.9
8475389.0,0.58,mean,0.65
8475389.0,0.6900000000000001,illusions,0.85
8475389.0,0.98,cold,0.80
8475389.0,0.98,steel,0.50
8475389.0,0.4,pawns,0.05
8475389.0,0.02,shootout,0.60
8475389.0,0.02,piece,0.15
8475389.0,0.09,know,0.70
8475389.0,0.96,jail,0.90
8475389.0,0.92,bright,0.00
8475389.0,0.25,look,0.60
8475389.0,0.02,saw,0.05
8475389.0,0.67,science,
8475389.0,0.97,get,0.70
8475389.0,0.23,money,0.10
8475389.0,0.58,agent,0.15
8475382.0,0.97,dead,0.90
8475382.0,0.07,merit,0.10
8475382.0,0.89,fresh,0.00
8475382.0,0.9500000000000001,science,
8475382.0,0.93,steel,0.50
8475382.0,0.47000000000000003,look,0.60
8475382.0,0.6900000000000001,leave,0.40
8475382.0,0.63,run,0.10
8475382.0,0.98,dead,0.90
8475382.0,0.92,threaten,0.9
8475382.0,0.93,astonished,0.60
8475382.0,0.08,saw,0.05
8475382.0,0.77,magic,0.70
8475382.0,0.17,shootout,0.60
8475382.0,0.8200000000000001,seen,0.85
8475382.0,0.93,immunity,0.60
8475382.0,0.9500000000000001,illusions,0.85
8475382.0,0.14,honor,0.10
8475382.0,0.1,money,0.10
8475382.0,0.03,piece,0.15
8475382.0,0.04,confess,0.15
8475382.0,0.88,achievement,0.55
8475382.0,0.9500000000000001,get,0.70
8475382.0,0.04,pawns,0.05
8475382.0,0.9500000000000001,jail,0.90
8475382.0,0.92,bright,0.00
8475382.0,0.75,know,0.70
8475382.0,0.07,mean,0.65
8475382.0,0.05,agent,0.15
8475382.0,0.9500000000000001,cold,0.80
8475382.0,0.9400000000000001,stare,0.90
8475406.0,0.27,merit,0.10
8475406.0,0.12,agent,0.15
8475406.0,0.09,magic,0.70
8475406.0,0.91,threaten,0.9
8475406.0,0.84,fresh,0.00
8475406.0,0.14,run,0.10
8475406.0,0.64,get,0.70
8475406.0,0.59,money,0.10
8475406.0,0.39,mean,0.65
8475406.0,0.06,know,0.70
8475406.0,0.88,illusions,0.85
8475406.0,0.07,piece,0.15
8475406.0,0.58,seen,0.85
8475406.0,0.08,pawns,0.05
8475406.0,0.56,leave,0.40
8475406.0,0.68,achievement,0.55
8475406.0,0.72,astonished,0.60
8475406.0,0.98,dead,0.90
8475406.0,0.61,stare,0.90
8475406.0,0.55,shootout,0.60
8475406.0,0.7000000000000001,science,
8475406.0,0.9,jail,0.90
8475406.0,0.55,look,0.60
8475406.0,0.59,confess,0.15
8475406.0,0.6,bright,0.00
8475406.0,0.9400000000000001,cold,0.80
8475406.0,0.1,immunity,0.60
8475406.0,0.07,saw,0.05
8475406.0,0.05,honor,0.10
8475406.0,0.07,dead,0.90
8475406.0,0.09,steel,0.50
8475409.0,0.24,magic,0.70
8475409.0,0.64,merit,0.10
8475409.0,0.6900000000000001,saw,0.05
8475409.0,0.67,fresh,0.00
8475409.0,0.8300000000000001,seen,0.85
8475409.0,0.86,jail,0.90
8475409.0,0.88,astonished,0.60
8475409.0,0.23,money,0.10
8475409.0,0.92,stare,0.90
8475409.0,0.11,shootout,0.60
8475409.0,0.5,pawns,0.05
8475409.0,0.75,science,
8475409.0,0.62,dead,0.90
8475409.0,0.37,piece,0.15
8475409.0,0.67,steel,0.50
8475409.0,0.65,agent,0.15
8475409.0,0.77,bright,0.00
8475409.0,0.67,know,0.70
8475409.0,0.99,dead,0.90
8475409.0,0.85,leave,0.40
8475409.0,0.78,mean,0.65
8475409.0,0.92,immunity,0.60
8475409.0,0.72,look,0.60
8475409.0,0.78,achievement,0.55
8475409.0,0.84,illusions,0.85
8475409.0,0.97,threaten,0.9
8475409.0,0.96,cold,0.80
8475409.0,0.56,confess,0.15
8475409.0,0.9500000000000001,get,0.70
8475409.0,0.93,run,0.10
8475409.0,0.91,honor,0.10
8475391.0,0.8200000000000001,bright,0.00
8475391.0,0.8300000000000001,astonished,0.60
8475391.0,0.26,piece,0.15
8475391.0,0.4,look,0.60
8475391.0,0.54,merit,0.10
8475391.0,0.38,mean,0.65
8475391.0,0.84,science,
8475391.0,0.6900000000000001,get,0.70
8475391.0,0.16,shootout,0.60
8475391.0,0.5700000000000001,run,0.10
8475391.0,0.88,steel,0.50
8475391.0,0.39,confess,0.15
8475391.0,0.85,cold,0.80
8475391.0,0.67,illusions,0.85
8475391.0,0.65,jail,0.90
8475391.0,0.28,pawns,0.05
8475391.0,0.81,dead,0.90
8475391.0,0.72,stare,0.90
8475391.0,0.55,seen,0.85
8475391.0,0.7000000000000001,magic,0.70
8475391.0,0.8,know,0.70
8475391.0,0.56,saw,0.05
8475391.0,0.75,fresh,0.00
8475391.0,0.8200000000000001,threaten,0.9
8475391.0,0.29,agent,0.15
8475391.0,0.88,dead,0.90
8475391.0,0.84,leave,0.40
8475391.0,0.74,money,0.10
8475391.0,0.72,achievement,0.55
8475391.0,0.81,immunity,0.60
8475391.0,0.58,honor,0.10
8475404.0,0.66,know,0.70
8475404.0,0.61,money,0.10
8475404.0,0.66,dead,0.90
8475404.0,0.4,steel,0.50
8475404.0,0.59,leave,0.40
8475404.0,0.65,honor,0.10
8475404.0,0.65,pawns,0.05
8475404.0,0.59,agent,0.15
8475404.0,0.63,saw,0.05
8475404.0,0.78,seen,0.85
8475404.0,0.87,achievement,0.55
8475404.0,0.76,magic,0.70
8475404.0,0.76,stare,0.90
8475404.0,0.66,astonished,0.60
8475404.0,0.68,cold,0.80
8475404.0,0.67,merit,0.10
8475404.0,0.4,immunity,0.60
8475404.0,0.68,piece,0.15
8475404.0,0.4,illusions,0.85
8475404.0,0.35000000000000003,shootout,0.60
8475404.0,0.66,get,0.70
8475404.0,0.8200000000000001,bright,0.00
8475404.0,0.8200000000000001,dead,0.90
8475404.0,0.78,threaten,0.9
8475404.0,0.29,science,
8475404.0,0.68,run,0.10
8475404.0,0.72,confess,0.15
8475404.0,0.68,mean,0.65
8475404.0,0.78,look,0.60
8475404.0,0.77,jail,0.90
8475404.0,0.39,fresh,0.00
8475427.0,0.98,achievement,0.55
8475427.0,0.59,know,0.70
8475427.0,0.35000000000000003,immunity,0.60
8475427.0,0.19,astonished,0.60
8475427.0,0.36,confess,0.15
8475427.0,0.97,dead,0.90
8475427.0,0.8,stare,0.90
8475427.0,0.37,fresh,0.00
8475427.0,0.67,honor,0.10
8475427.0,0.01,saw,0.05
8475427.0,0.1,look,0.60
8475427.0,0.74,cold,0.80
8475427.0,0.02,magic,0.70
8475427.0,0.63,bright,0.00
8475427.0,0.04,get,0.70
8475427.0,0.98,dead,0.90
8475427.0,0.02,run,0.10
8475427.0,0.02,pawns,0.05
8475427.0,0.77,leave,0.40
8475427.0,0.02,money,0.10
8475427.0,0.77,threaten,0.9
8475427.0,0.68,science,
8475427.0,0.33,agent,0.15
8475427.0,0.15,merit,0.10
8475427.0,0.75,jail,0.90
8475427.0,0.9500000000000001,steel,0.50
8475427.0,0.03,piece,0.15
8475427.0,0.03,shootout,0.60
8475427.0,0.02,seen,0.85
8475427.0,0.72,illusions,0.85
8475427.0,0.59,mean,0.65
8475431.0,0.5,piece,0.15
8475431.0,0.89,fresh,0.00
8475431.0,0.96,stare,0.90
8475431.0,0.86,get,0.70
8475431.0,0.97,threaten,0.9
8475431.0,0.56,honor,0.10
8475431.0,0.91,dead,0.90
8475431.0,0.87,steel,0.50
8475431.0,0.76,look,0.60
8475431.0,0.32,saw,0.05
8475431.0,0.66,leave,0.40
8475431.0,0.37,merit,0.10
8475431.0,0.49,pawns,0.05
8475431.0,0.79,cold,0.80
8475431.0,0.79,illusions,0.85
8475431.0,0.61,seen,0.85
8475431.0,0.6900000000000001,run,0.10
8475431.0,0.11,mean,0.65
8475431.0,0.68,confess,0.15
8475431.0,0.74,achievement,0.55
8475431.0,0.68,magic,0.70
8475431.0,0.9400000000000001,dead,0.90
8475431.0,0.65,astonished,0.60
8475431.0,0.91,jail,0.90
8475431.0,0.5700000000000001,know,0.70
8475431.0,0.71,bright,0.00
8475431.0,0.66,immunity,0.60
8475431.0,0.6900000000000001,science,
8475431.0,0.05,money,0.10
8475431.0,0.06,agent,0.15
8475431.0,0.02,shootout,0.60
8475426.0,0.59,pawns,0.05
8475426.0,0.71,steel,0.50
8475426.0,0.39,dead,0.90
8475426.0,0.42,stare,0.90
8475426.0,0.63,magic,0.70
8475426.0,0.66,mean,0.65
8475426.0,0.74,achievement,0.55
8475426.0,0.59,illusions,0.85
8475426.0,0.42,fresh,0.00
8475426.0,0.65,money,0.10
8475426.0,0.59,leave,0.40
8475426.0,0.43,science,
8475426.0,0.77,jail,0.90
8475426.0,0.6900000000000001,look,0.60
8475426.0,0.38,agent,0.15
8475426.0,0.34,saw,0.05
8475426.0,0.76,honor,0.10
8475426.0,0.7000000000000001,confess,0.15
8475426.0,0.6,merit,0.10
8475426.0,0.43,astonished,0.60
8475426.0,0.64,shootout,0.60
8475426.0,0.71,threaten,0.9
8475426.0,0.41000000000000003,run,0.10
8475426.0,0.71,dead,0.90
8475426.0,0.3,immunity,0.60
8475426.0,0.6,get,0.70
8475426.0,0.68,piece,0.15
8475426.0,0.67,know,0.70
8475426.0,0.67,seen,0.85
8475426.0,0.77,cold,0.80
8475426.0,0.9,bright,0.00
8475357.0,0.71,look,0.60
8475357.0,0.97,dead,0.90
8475357.0,0.99,dead,0.90
8475357.0,0.02,shootout,0.60
8475357.0,0.11,agent,0.15
8475357.0,0.9500000000000001,get,0.70
8475357.0,0.99,achievement,0.55
8475357.0,0.93,immunity,0.60
8475357.0,0.21,run,0.10
8475357.0,0.04,pawns,0.05
8475357.0,0.98,steel,0.50
8475357.0,0.06,piece,0.15
8475357.0,0.07,merit,0.10
8475357.0,0.54,saw,0.05
8475357.0,0.12,money,0.10
8475357.0,0.11,honor,0.10
8475357.0,0.0,jail,0.90
8475357.0,0.8,fresh,0.00
8475357.0,0.93,magic,0.70
8475357.0,0.98,stare,0.90
8475357.0,0.98,know,0.70
8475357.0,0.74,bright,0.00
8475357.0,0.97,science,
8475357.0,0.06,confess,0.15
8475357.0,0.9500000000000001,seen,0.85
8475357.0,0.71,mean,0.65
8475357.0,0.97,cold,0.80
8475357.0,0.9,illusions,0.85
8475357.0,0.4,astonished,0.60
8475357.0,0.74,leave,0.40
8475357.0,0.98,threaten,0.9
8475443.0,0.81,achievement,0.55
8475443.0,0.02,confess,0.15
8475443.0,0.01,money,0.10
8475443.0,0.01,piece,0.15
8475443.0,0.99,get,0.70
8475443.0,0.67,look,0.60
8475443.0,1.0,dead,0.90
8475443.0,0.17,merit,0.10
8475443.0,0.89,steel,0.50
8475443.0,0.51,astonished,0.60
8475443.0,0.0,honor,0.10
8475443.0,0.0,pawns,0.05
8475443.0,0.72,bright,0.00
8475443.0,0.0,magic,0.70
8475443.0,1.0,dead,0.90
8475443.0,0.41000000000000003,illusions,0.85
8475443.0,0.0,mean,0.65
8475443.0,0.25,immunity,0.60
8475443.0,0.0,agent,0.15
8475443.0,0.11,know,0.70
8475443.0,0.0,seen,0.85
8475443.0,0.0,fresh,0.00
8475443.0,0.0,saw,0.05
8475443.0,0.0,run,0.10
8475443.0,0.14,jail,0.90
8475443.0,0.77,cold,0.80
8475443.0,0.8200000000000001,stare,0.90
8475443.0,0.76,threaten,0.9
8475443.0,0.73,science,
8475443.0,0.0,shootout,0.60
8475443.0,0.6,leave,0.40
8475379.0,0.88,threaten,0.9
8475379.0,0.65,get,0.70
8475379.0,0.14,piece,0.15
8475379.0,0.6900000000000001,achievement,0.55
8475379.0,0.2,magic,0.70
8475379.0,0.02,saw,0.05
8475379.0,0.1,agent,0.15
8475379.0,0.09,steel,0.50
8475379.0,0.2,look,0.60
8475379.0,0.6900000000000001,bright,0.00
8475379.0,0.36,seen,0.85
8475379.0,0.78,cold,0.80
8475379.0,0.5700000000000001,illusions,0.85
8475379.0,0.09,merit,0.10
8475379.0,0.59,astonished,0.60
8475379.0,0.05,money,0.10
8475379.0,0.33,immunity,0.60
8475379.0,0.99,dead,0.90
8475379.0,0.42,know,0.70
8475379.0,0.99,dead,0.90
8475379.0,0.28,run,0.10
8475379.0,0.01,shootout,0.60
8475379.0,0.05,mean,0.65
8475379.0,0.6900000000000001,stare,0.90
8475379.0,0.89,jail,0.90
8475379.0,0.56,fresh,0.00
8475379.0,0.36,leave,0.40
8475379.0,0.03,pawns,0.05
8475379.0,0.42,confess,0.15
8475379.0,0.17,science,
8475379.0,0.13,honor,0.10
8475459.0,0.92,illusions,0.85
8475459.0,0.93,dead,0.90
8475459.0,0.04,run,0.10
8475459.0,0.56,leave,0.40
8475459.0,0.78,steel,0.50
8475459.0,0.93,threaten,0.9
8475459.0,0.92,achievement,0.55
8475459.0,0.84,cold,0.80
8475459.0,0.08,merit,0.10
8475459.0,0.63,stare,0.90
8475459.0,0.37,immunity,0.60
8475459.0,0.55,get,0.70
8475459.0,0.17,jail,0.90
8475459.0,0.09,bright,0.00
8475459.0,0.42,science,
8475459.0,0.09,saw,0.05
8475459.0,0.02,agent,0.15
8475459.0,0.04,piece,0.15
8475459.0,0.04,money,0.10
8475459.0,0.2,mean,0.65
8475459.0,0.09,confess,0.15
8475459.0,0.9,dead,0.90
8475459.0,0.36,fresh,0.00
8475459.0,0.11,honor,0.10
8475459.0,0.19,know,0.70
8475459.0,0.17,seen,0.85
8475459.0,0.06,shootout,0.60
8475459.0,0.38,astonished,0.60
8475459.0,0.09,magic,0.70
8475459.0,0.01,look,0.60
8475459.0,0.0,pawns,0.05
8475464.0,0.97,immunity,0.60
8475464.0,0.7000000000000001,astonished,0.60
8475464.0,0.77,seen,0.85
8475464.0,0.98,mean,0.65
8475464.0,0.64,dead,0.90
8475464.0,0.89,cold,0.80
8475464.0,0.5700000000000001,bright,0.00
8475464.0,0.81,stare,0.90
8475464.0,0.67,saw,0.05
8475464.0,0.26,agent,0.15
8475464.0,0.68,get,0.70
8475464.0,0.42,confess,0.15
8475464.0,0.78,jail,0.90
8475464.0,0.22,piece,0.15
8475464.0,0.29,shootout,0.60
8475464.0,0.26,look,0.60
8475464.0,0.63,know,0.70
8475464.0,0.78,run,0.10
8475464.0,0.78,illusions,0.85
8475464.0,0.87,money,0.10
8475464.0,0.73,pawns,0.05
8475464.0,0.8,steel,0.50
8475464.0,0.16,merit,0.10
8475464.0,0.8300000000000001,magic,0.70
8475464.0,0.74,threaten,0.9
8475464.0,0.8300000000000001,dead,0.90
8475464.0,0.76,science,
8475464.0,0.61,fresh,0.00
8475464.0,0.76,leave,0.40
8475464.0,0.65,honor,0.10
8475464.0,0.62,achievement,0.55
8475455.0,0.6900000000000001,shootout,0.60
8475455.0,0.5,seen,0.85
8475455.0,0.66,know,0.70
8475455.0,0.75,mean,0.65
8475455.0,0.5,run,0.10
8475455.0,0.31,saw,0.05
8475455.0,0.8200000000000001,dead,0.90
8475455.0,0.8200000000000001,science,
8475455.0,0.76,magic,0.70
8475455.0,0.51,get,0.70
8475455.0,0.5700000000000001,achievement,0.55
8475455.0,0.8300000000000001,money,0.10
8475455.0,0.13,astonished,0.60
8475455.0,0.9400000000000001,cold,0.80
8475455.0,0.92,steel,0.50
8475481.0,0.25,magic,0.70
8475481.0,0.78,jail,0.90
8475481.0,0.6,stare,0.90
8475481.0,0.5700000000000001,steel,0.50
8475481.0,0.56,science,
8475481.0,0.34,astonished,0.60
8475481.0,0.02,run,0.10
8475481.0,0.7000000000000001,achievement,0.55
8475481.0,0.02,shootout,0.60
8475481.0,0.98,dead,0.90
8475481.0,0.59,leave,0.40
8475481.0,0.06,seen,0.85
8475481.0,0.71,illusions,0.85
8475481.0,0.25,saw,0.05
8475481.0,0.2,immunity,0.60
8475481.0,0.39,know,0.70
8475481.0,0.44,merit,0.10
8475481.0,0.97,dead,0.90
8475481.0,0.31,honor,0.10
8475481.0,0.29,money,0.10
8475481.0,0.98,threaten,0.9
8475481.0,0.89,get,0.70
8475481.0,0.8,cold,0.80
8475481.0,0.5700000000000001,pawns,0.05
8475481.0,0.25,look,0.60
8475481.0,0.15,confess,0.15
8475481.0,0.06,fresh,0.00
8475481.0,0.62,agent,0.15
8475481.0,0.22,piece,0.15
8475481.0,0.6900000000000001,mean,0.65
8475481.0,0.98,bright,0.00
8475473.0,0.77,merit,0.10
8475473.0,1.0,leave,0.40
8475473.0,0.74,seen,0.85
8475473.0,0.37,run,0.10
8475473.0,1.0,achievement,0.55
8475473.0,0.0,magic,0.70
8475473.0,0.6900000000000001,immunity,0.60
8475473.0,1.0,science,
8475473.0,1.0,threaten,0.9
8475473.0,0.76,confess,0.15
8475473.0,0.0,money,0.10
8475473.0,1.0,dead,0.90
8475473.0,0.77,illusions,0.85
8475473.0,0.0,pawns,0.05
8475473.0,0.73,honor,0.10
8475473.0,1.0,cold,0.80
8475473.0,1.0,saw,0.05
8475473.0,0.0,agent,0.15
8475473.0,0.37,piece,0.15
8475473.0,0.86,fresh,0.00
8475473.0,1.0,stare,0.90
8475473.0,0.87,steel,0.50
8475473.0,0.84,astonished,0.60
8475473.0,1.0,jail,0.90
8475473.0,0.88,look,0.60
8475473.0,1.0,dead,0.90
8475473.0,0.75,get,0.70
8475473.0,0.0,shootout,0.60
8475473.0,1.0,bright,0.00
8475473.0,0.73,mean,0.65
8475473.0,0.9,know,0.70
8475319.0,0.9400000000000001,get,0.70
8475319.0,0.4,know,0.70
8475319.0,0.06,piece,0.15
8475319.0,0.98,achievement,0.55
8475319.0,0.6900000000000001,confess,0.15
8475319.0,0.96,seen,0.85
8475319.0,1.0,threaten,0.9
8475319.0,0.19,pawns,0.05
8475319.0,0.88,bright,0.00
8475319.0,0.1,honor,0.10
8475319.0,0.72,illusions,0.85
8475319.0,0.98,steel,0.50
8475319.0,0.01,saw,0.05
8475319.0,0.93,science,
8475319.0,0.13,immunity,0.60
8475319.0,0.42,agent,0.15
8475319.0,0.98,dead,0.90
8475319.0,0.11,run,0.10
8475319.0,0.9400000000000001,cold,0.80
8475319.0,0.11,money,0.10
8475319.0,0.96,jail,0.90
8475319.0,0.99,dead,0.90
8475319.0,0.61,mean,0.65
8475319.0,0.02,shootout,0.60
8475319.0,0.75,stare,0.90
8475319.0,0.07,fresh,0.00
8475319.0,0.89,leave,0.40
8475319.0,0.08,look,0.60
8475319.0,0.04,astonished,0.60
8475319.0,0.05,merit,0.10
8475319.0,0.05,magic,0.70
8475506.0,0.06,fresh,0.00
8475506.0,0.37,run,0.10
8475506.0,0.02,piece,0.15
8475506.0,0.61,astonished,0.60
8475506.0,0.32,money,0.10
8475506.0,0.37,confess,0.15
8475506.0,0.85,dead,0.90
8475506.0,0.62,cold,0.80
8475506.0,0.41000000000000003,seen,0.85
8475506.0,0.07,mean,0.65
8475506.0,0.48,shootout,0.60
8475506.0,0.01,magic,0.70
8475506.0,0.24,stare,0.90
8475506.0,0.33,know,0.70
8475506.0,0.62,science,
8475506.0,0.78,bright,0.00
8475506.0,0.96,dead,0.90
8475506.0,0.01,pawns,0.05
8475506.0,0.04,look,0.60
8475506.0,0.01,illusions,0.85
8475506.0,0.01,get,0.70
8475506.0,0.28,merit,0.10
8475506.0,0.13,saw,0.05
8475506.0,0.21,agent,0.15
8475506.0,0.01,honor,0.10
8475506.0,0.04,immunity,0.60
8475506.0,0.9500000000000001,achievement,0.55
8475506.0,0.76,steel,0.50
8475506.0,0.98,threaten,0.9
8475506.0,0.75,leave,0.40
8475506.0,0.72,jail,0.90
8475505.0,1.0,confess,0.15
8475505.0,1.0,achievement,0.55
8475505.0,0.7000000000000001,mean,0.65
8475505.0,1.0,stare,0.90
8475505.0,0.71,money,0.10
8475505.0,0.91,know,0.70
8475505.0,1.0,cold,0.80
8475505.0,1.0,science,
8475505.0,1.0,magic,0.70
8475505.0,1.0,jail,0.90
8475505.0,1.0,threaten,0.9
8475505.0,0.84,fresh,0.00
8475505.0,0.93,astonished,0.60
8475505.0,1.0,dead,0.90
8475505.0,0.75,saw,0.05
8475505.0,0.93,leave,0.40
8475505.0,0.9400000000000001,seen,0.85
8475505.0,0.99,dead,0.90
8475505.0,0.64,shootout,0.60
8475505.0,0.28,look,0.60
8475505.0,0.87,immunity,0.60
8475505.0,0.0,pawns,0.05
8475505.0,0.91,illusions,0.85
8475505.0,0.18,run,0.10
8475505.0,0.14,agent,0.15
8475505.0,0.67,get,0.70
8475505.0,0.18,merit,0.10
8475505.0,1.0,steel,0.50
8475505.0,0.0,piece,0.15
8475505.0,1.0,bright,0.00
8475505.0,0.75,honor,0.10
8475547.0,0.27,confess,0.15
8475547.0,0.73,dead,0.90
8475547.0,0.74,threaten,0.9
8475547.0,0.09,saw,0.05
8475547.0,0.66,fresh,0.00
8475547.0,0.77,cold,0.80
8475547.0,0.31,magic,0.70
8475547.0,0.7000000000000001,steel,0.50
8475547.0,0.22,immunity,0.60
8475547.0,0.75,illusions,0.85
8475547.0,0.17,astonished,0.60
8475547.0,0.8,jail,0.90
8475547.0,0.8,bright,0.00
8475547.0,0.64,mean,0.65
8475547.0,0.58,seen,0.85
8475547.0,0.85,dead,0.90
8475547.0,0.16,merit,0.10
8475547.0,0.67,agent,0.15
8475547.0,0.6,piece,0.15
8475547.0,0.64,leave,0.40
8475547.0,0.73,achievement,0.55
8475547.0,0.66,look,0.60
8475547.0,0.73,know,0.70
8475547.0,0.78,money,0.10
8475547.0,0.79,shootout,0.60
8475547.0,0.85,stare,0.90
8475547.0,0.79,pawns,0.05
8475547.0,0.67,get,0.70
8475547.0,0.84,science,
8475547.0,0.8300000000000001,run,0.10
8475547.0,0.63,honor,0.10
8475584.0,0.28,money,0.10
8475584.0,0.66,saw,0.05
8475584.0,0.75,fresh,0.00
